id,clean_text,final_category,layer1_is_spam,layer1_category,needs_correction,suggested_label,error_reason,country,source,final_category_original,final_label,final_source,primary_label,primary_reason,secondary_label,secondary_reason,review_reason,arbitration_triggered,arbitration_reason,arbitrator_label,primary_raw_output,secondary_raw_output,arbitrator_raw_output,primary_error,secondary_error,arbitrator_error,primary_model,secondary_model,arbitrator_model,total_tokens_used,annotated_at,source_row_index,_ann_row_id,tertiary_label,tertiary_reason,clean_text_phaseA,phaseA_had_artifacts,phaseB_flags,phaseB_caps_ratio,phaseB_fake_ratio,phaseB_spam_tier,bert_text_ok,bert_exclude_reason,phaseC_verdict,bert_gibberish_tier,bert_reject_policy,text_suspicion_score,text_suspicion_reasons,label_dispute_only
222,"Yakın diyenin 7 ceddini götünden sikim, aq ışıdlı piçleri.",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,Text contains direct insults and vulgar abuse.,Hate_Speech,"The text contains severe insults, vulgar abuse, and dehumanizing language targeting a group, including explicit sexual references and derogatory terms.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains direct insults and vulgar abuse.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe insults, vulgar abuse, and dehumanizing language targeting a group, including explicit sexual references and derogatory terms.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6446,2026-06-18T09:30:58.723666+00:00,221,TR_id_222,Harassment,"Contains vulgar sexual insult and degrading language directed at individuals, fitting Harassment due to personal abuse without targeting protected identity or state redlines.","Yakın diyenin 7 ceddini götünden sikim, aq ışıdlı piçleri.",false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,words<10,true
242,Sarayın paralı soytarılarıda gelmiş. Tam bir 15 temmuz tiyatrosu olmuş şimdik. Ne kadar çorbacı varsa gitmeseniz çorba yok ha sopasıyla marşmarş. Hadi yüreğiniz yetiyorsa tek başına çıkıp sokaklarda dolaşın sene.,safe,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,safe,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language and insults targeting a group.,Politically_Sensitive_Topics,"The text references the 15 Temmuz coup attempt and criticizes the government, indicating political sensitivity.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and insults targeting a group.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references the 15 Temmuz coup attempt and criticizes the government, indicating political sensitivity.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6537,2026-06-18T09:31:16.491798+00:00,241,TR_id_242,TR_State_Security_Ataturk,"The text mocks the July 15 coup attempt and uses sarcastic language to undermine state institutions and national unity, invoking republican redlines.",Sarayın paralı soytarılarıda gelmiş. Tam bir 15 temmuz tiyatrosu olmuş şimdik. Ne kadar çorbacı varsa gitmeseniz çorba yok ha sopasıyla marşmarş. Hadi yüreğiniz yetiyorsa tek başına çıkıp sokaklarda dolaşın sene.,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
252,2 gündür alkol almıyoruz diye uyuyamıyoruz amk Milli ara diye saçmalık var bide İnönü’ye izin çıkmıcak sikim ananı amınakoduğumun kartalı,TR_State_Security_Ataturk,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Harassment,"The text contains direct insults, vulgar abuse, and family-shaming language.",Hate_Speech,"The text contains severe insults, vulgar abuse, and a threat targeting a protected identity group (implied nationalist sentiment and Atatürk).",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults, vulgar abuse, and family-shaming language.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe insults, vulgar abuse, and a threat targeting a protected identity group (implied nationalist sentiment and Atatürk).""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6498,2026-06-18T09:31:29.874091+00:00,251,TR_id_252,TR_State_Security_Ataturk,"Contains vulgar insults directed at İnönü, a key founding figure of the Turkish Republic, combined with national-symbolic language and state-legitimacy degradation.",2 gündür alkol almıyoruz diye uyuyamıyoruz amk Milli ara diye saçmalık var bide İnönü’ye izin çıkmıcak sikim ananı amınakoduğumun kartalı,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
264,Bir tek doğru açıklama yapan Add tebrikler size.O zaman Adnan menderes denilen köpeğin yaptıklarının kat ve kat fazlasını yapan bu şerefsiz iktidar ve onun devamı olan akp bu size bir uyarı olmalıdır.Korkunuz tepkiniz bu yüzden yersizdir,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hostile language and insults towards a political group.,Hate_Speech,"The text uses derogatory terms ('köpek' - dog, 'şerefsiz' - dishonorable) and makes a generalization about a political group, inciting hostility.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and insults towards a political group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms ('köpek' - dog, 'şerefsiz' - dishonorable) and makes a generalization about a political group, inciting hostility.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6547,2026-06-18T09:31:46.643027+00:00,263,TR_id_264,TR_State_Security_Ataturk,"The text insults the AKP government by comparing it to Adnan Menderes, a historical Turkish political figure, and uses derogatory language ('şerefsiz iktidar') to delegitimize the state authority, triggering Turkey's state-security redline on republican institutional dignity.",Bir tek doğru açıklama yapan Add tebrikler size.O zaman Adnan menderes denilen köpeğin yaptıklarının kat ve kat fazlasını yapan bu şerefsiz iktidar ve onun devamı olan akp bu size bir uyarı olmalıdır.Korkunuz tepkiniz bu yüzden yersizdir,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
299,"Peşinden karşıyaka gidecek alsancak cesaretin varsa, izmir bütün hayaller /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ gerçek olabilir. Olacak gibi değildi, olmadı da zaten… . LINK",safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,Harassment,The text contains a challenge and insult implying lack of courage.,safe,"The text expresses aspirations and reflections about İzmir, without any harmful or sensitive content.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains a challenge and insult implying lack of courage.""}","```json
{""final_label"":""safe"",""reason"":""The text expresses aspirations and reflections about İzmir, without any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6502,2026-06-18T09:33:38.916132+00:00,298,TR_id_299,safe,"The text contains poetic, metaphorical language about Izmir and personal aspirations with no harmful, abusive, or politically sensitive content.","Peşinden karşıyaka gidecek alsancak cesaretin varsa, izmir bütün hayaller gerçek olabilir. Olacak gibi değildi, olmadı da zaten... .",true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,layer1_spam,true
304,31 mart 1909 rumi takvim. 13 nisan 1909 miladi takvim. 31 mart 2019 miladi takvim. 13 nisan 2019 rumi takvime göre 31 mart. Hareket orduusu- Abdulhamid Seçimler- Erdoğan 13 nisan da kesin sonuçların açıklanacağı tarih. Hırsızlığı anlat. Mehmed akif olma. Kumpas var,safe,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,safe,need_review,triple_vote_not_unanimous,Politically_Sensitive_Topics,"The text discusses historical and political events, including elections and potential fraud, in a way that may be sensitive or controversial in the Turkish context.",Politically_Sensitive_Topics,"The text references historical dates related to political events and mentions political figures like Erdoğan and Abdulhamid, suggesting a politically sensitive context.",initial_models_agree,False,,,"{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text discusses historical and political events, including elections and potential fraud, in a way that may be sensitive or controversial in the Turkish context.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text references historical dates related to political events and mentions political figures like Erdoğan and Abdulhamid, suggesting a politically sensitive context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6627,2026-06-18T09:33:59.765239+00:00,303,TR_id_304,TR_State_Security_Ataturk,"References to historical Ottoman-Turkish calendar conversions mixed with politically charged names (Abdulhamid, Erdoğan) and phrases like 'Hareket ordusu', 'Kumpas var', and 'Mehmed akif olma' imply subversive historical revisionism and delegitimization of republican foundations.",31 mart 1909 rumi takvim. 13 nisan 1909 miladi takvim. 31 mart 2019 miladi takvim. 13 nisan 2019 rumi takvime göre 31 mart. Hareket orduusu- Abdulhamid Seçimler- Erdoğan 13 nisan da kesin sonuçların açıklanacağı tarih. Hırsızlığı anlat. Mehmed akif olma. Kumpas var,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
341,"**Servis Bildirisi:** Çoklu [oyun] platformları için hesap denetleme hizmetleri sunuyoruz, toplu siparişlere hoşgeldiniz.",Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,safe,The text appears to be a neutral service announcement for account verification services on multiple gaming platforms.,safe,"The text is a service announcement offering account auditing services for multiple gaming platforms and welcomes bulk orders, lacking any harmful or sensitive content.",initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a neutral service announcement for account verification services on multiple gaming platforms.""}","```json
{""final_label"":""safe"",""reason"":""The text is a service announcement offering account auditing services for multiple gaming platforms and welcomes bulk orders, lacking any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6475,2026-06-18T09:35:18.858611+00:00,340,TR_id_341,Cybersecurity_Malware,"Offers account auditing services for multiple gaming platforms, which implies unauthorized access or account takeover activities.","**Servis Bildirisi:** Çoklu [oyun] platformları için hesap denetleme hizmetleri sunuyoruz, toplu siparişlere hoşgeldiniz.",false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
354,"hükümete o kadar yakınsınız ki,Borç yapılandırmasına karşılık başakşehire şampiyonluğu masada mı verdiniz?bu konulara cevap verin,derhal istifa edin ve bir daha gelmeyin !!!!HOCAMIZI SİZE YEM ETMEYECEĞİZ #TransferlerNerede",Harassment,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Harassment,need_review,triple_vote_not_unanimous,Harassment,The text contains direct insults and threats towards the government.,Politically_Sensitive_Topics,"The text contains accusations of impropriety related to government influence on sports, demanding resignation, and referencing political figures, indicating political sensitivity.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains direct insults and threats towards the government.""}","```json
{""final_label"":""Politically_Sensitive_Topics"",""reason"":""The text contains accusations of impropriety related to government influence on sports, demanding resignation, and referencing political figures, indicating political sensitivity.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6554,2026-06-18T09:35:34.092986+00:00,353,TR_id_354,Harassment,"The text contains direct hostile demands for resignation, insults toward government officials, and aggressive rhetorical challenges, targeting a specific political entity with humiliation and intimidation.","hükümete o kadar yakınsınız ki,Borç yapılandırmasına karşılık başakşehire şampiyonluğu masada mı verdiniz?bu konulara cevap verin,derhal istifa edin ve bir daha gelmeyin !!!!HOCAMIZI SİZE YEM ETMEYECEĞİZ #TransferlerNerede",false,,0.069,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
356,Doguda yakılan şantiyeler öldürülen mühendisler işçiler için bir gün duyar kasmayan hdp li Bölücüler havalimanı için duyar kasıyor Alayınız hain alayınız şerefsiz siniz,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,"The text contains hostile language and insults targeting a specific group, HDP supporters, with words like ""hain"" and ""şerefsiz"".",Dangerous_Content,"The text contains threats and insults directed towards individuals working on construction sites in the East, referencing deaths and accusing them of being traitors.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hostile language and insults targeting a specific group, HDP supporters, with words like ""hain"" and ""şerefsiz"".""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text contains threats and insults directed towards individuals working on construction sites in the East, referencing deaths and accusing them of being traitors.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6530,2026-06-18T09:35:35.313332+00:00,355,TR_id_356,TR_State_Security_Ataturk,"The text attacks HDP as separatists and uses derogatory terms like 'hain' and 'şerefsiz' in a context that delegitimizes state institutions and national unity by contrasting construction site fires with alleged indifference toward engineers and workers, invoking Turkey's sovereignty and republican values.",Doguda yakılan şantiyeler öldürülen mühendisler işçiler için bir gün duyar kasmayan hdp li Bölücüler havalimanı için duyar kasıyor Alayınız hain alayınız şerefsiz siniz,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
385,"Hırsız demişken Tuncay sizin şu 1.200 bin TL'lik faturayı naptınız malum MİLLETE kitlesiniz ya, sizden âlâ HIRSIZ varmı bu ülkede banka soyarken kâr MASKESİ ülke soyarken Atatürk'ün MASKESİ çoooooookk yüzsünüz CHP OLARAK",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,TR_State_Security_Ataturk,The text insults and desecrates Atatürk's legacy by using his name in a derogatory manner and implying that the CHP is using his image to mask their alleged corrupt actions.,Hate_Speech,"The text uses derogatory terms like 'hırsız' (thief) and 'malum' (obvious) along with insults targeting CHP supporters and making a comparison to bank robbery and national theft, degrading Atatürk's image.",initial_model_disagreement,False,,,"{""final_label"":""TR_State_Security_Ataturk"",""reason"":""The text insults and desecrates Atatürk's legacy by using his name in a derogatory manner and implying that the CHP is using his image to mask their alleged corrupt actions.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory terms like 'hırsız' (thief) and 'malum' (obvious) along with insults targeting CHP supporters and making a comparison to bank robbery and national theft, degrading Atatürk's image.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6609,2026-06-18T09:36:15.100719+00:00,384,TR_id_385,TR_State_Security_Ataturk,"The text insults Atatürk by associating him with a mask of hypocrisy while accusing the CHP of stealing from the nation, directly attacking the republican foundation and national symbol.","Hırsız demişken Tuncay sizin şu 1.200 bin TL'lik faturayı naptınız malum MİLLETE kitlesiniz ya, sizden âlâ HIRSIZ varmı bu ülkede banka soyarken kâr MASKESİ ülke soyarken Atatürk'ün MASKESİ çoooooookk yüzsünüz CHP OLARAK",false,,0.152,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
390,"Yakın diyenin 7 ceddini götünden sikim, aq ışıdlı piçleri",Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Harassment,Text contains severe insults and vulgar abuse.,Hate_Speech,"The text contains extreme vulgar insults and derogatory terms targeting a group, indicating hate speech.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""Text contains severe insults and vulgar abuse.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains extreme vulgar insults and derogatory terms targeting a group, indicating hate speech.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6436,2026-06-18T09:36:21.153729+00:00,389,TR_id_390,Harassment,"Contains vulgar sexual insult and degrading language directed at individuals, fitting Harassment due to personal abuse without targeting protected identity or state redlines.","Yakın diyenin 7 ceddini götünden sikim, aq ışıdlı piçleri",false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,words<10,true
395,allah armylerin belasını versin cok uykum var aq,Hate_Speech,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,"Text contains a curse against armies, implying hostility towards a group.",Dangerous_Content,This text contains a violent expression wishing harm upon military forces.,initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains a curse against armies, implying hostility towards a group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""This text contains a violent expression wishing harm upon military forces.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6420,2026-06-18T09:36:26.740859+00:00,394,TR_id_395,Harassment,"The phrase 'allah armylerin belasını versin' is a hostile curse directed at military forces, constituting verbal intimidation and contempt, while 'aq' is a vulgar Turkish expletive reinforcing abusive tone.",allah armylerin belasını versin cok uykum var aq,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,words<10,true
447,Kadıköy Kartal Sancaktepe Sultanbeyli istanbul (((((ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑)) Maltepe İller Üsküdar Pendik şahsiyet hayatını Ümraniye ezbere meselesidir Bostancı Çekmeköy Ataşehir kaybetmek Göztepe yok olumun hastaneler Tuzla bile LINK,safe,True,ocr_disaster,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a list of Istanbul neighborhoods and does not contain any harmful or sensitive content.,need_review,"The text contains coded separatist language and references to specific districts in Istanbul, making it difficult to definitively categorize within the provided labels without further context.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a list of Istanbul neighborhoods and does not contain any harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text contains coded separatist language and references to specific districts in Istanbul, making it difficult to definitively categorize within the provided labels without further context.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6586,2026-06-18T09:38:29.423536+00:00,446,TR_id_447,safe,"The text contains Istanbul neighborhood names and fragmented phrases with no clear abusive, threatening, or policy-violating intent.",Kadıköy Kartal Sancaktepe Sultanbeyli istanbul Maltepe İller Üsküdar Pendik şahsiyet hayatını Ümraniye ezbere meselesidir Bostancı Çekmeköy Ataşehir kaybetmek Göztepe yok olumun hastaneler Tuzla bile,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,layer1_spam,true
489,vergimiz haram olsun böyle polise aq,TR_State_Security_Ataturk,False,,True,safe,无特定目标的脏话发泄被错标为违规,TR,R1,TR_State_Security_Ataturk,need_review,triple_vote_not_unanimous,Harassment,The text contains insults and humiliation targeting the police.,Hate_Speech,"The text expresses contempt and insults towards the police, which can be interpreted as a form of hostility and degradation towards a state institution.",initial_model_disagreement,False,,,"{""final_label"":""Harassment"",""reason"":""The text contains insults and humiliation targeting the police.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text expresses contempt and insults towards the police, which can be interpreted as a form of hostility and degradation towards a state institution.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6420,2026-06-18T09:39:32.396618+00:00,488,TR_id_489,Harassment,"The text uses vulgar language ('aq') and targets police with contempt, constituting hostile abuse against a specific institution.",vergimiz haram olsun böyle polise aq,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,words<10,true
493,[Site] için eski profiller ve doğrulanmış e-postalarla toplu sahte hesaplar satın almak istiyorum.,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,Dangerous_Content,"The user is seeking to purchase fake accounts in bulk with verified emails, which is a form of fraud and illegal activity.",Cybersecurity_Malware,"The text explicitly requests the purchase of bulk fake accounts, which is a tactic often used for malicious purposes like spamming or phishing, falling under cybersecurity abuse.",initial_model_disagreement,False,,,"{""final_label"":""Dangerous_Content"",""reason"":""The user is seeking to purchase fake accounts in bulk with verified emails, which is a form of fraud and illegal activity.""}","```json
{""final_label"":""Cybersecurity_Malware"",""reason"":""The text explicitly requests the purchase of bulk fake accounts, which is a tactic often used for malicious purposes like spamming or phishing, falling under cybersecurity abuse.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6472,2026-06-18T09:39:43.323179+00:00,492,TR_id_493,Cybersecurity_Malware,"The text seeks to purchase bulk fake accounts using old profiles and verified emails, indicating coordinated account abuse and fraudulent activity.",[Site] için eski profiller ve doğrulanmış e-postalarla toplu sahte hesaplar satın almak istiyorum.,false,,0.0,0.071,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
531,📌 Yeni Üyelere Özel Deneme Bonusu İle Şansını Zirveye Pin'le! 📣 Hemen Kayıt Ol 15 TRY Bedava Bahis Veya 25 Adet Freespin Şansını Kaçırma! LINK LINK,safe,True,gambling_spam,False,,,TR,R1,safe,need_review,triple_vote_not_unanimous,safe,The text appears to be a promotional advertisement for a betting website.,safe,The text is an advertisement for a bonus offer and does not contain any harmful or sensitive content.,initial_models_agree,False,,,"{""final_label"":""safe"",""reason"":""The text appears to be a promotional advertisement for a betting website.""}","```json
{""final_label"":""safe"",""reason"":""The text is an advertisement for a bonus offer and does not contain any harmful or sensitive content.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6506,2026-06-18T09:41:31.044422+00:00,530,TR_id_531,Cybersecurity_Malware,Promotes suspicious link-based incentives common in phishing or fraudulent account acquisition schemes.,📌 Yeni Üyelere Özel Deneme Bonusu İle Şansını Zirveye Pin'le! 📣 Hemen Kayıt Ol 15 TRY Bedava Bahis Veya 25 Adet Freespin Şansını Kaçırma!,true,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,1,layer1_spam,true
552,Seçimi kazanınca ışidli teröristler gibi silahla kutlama yapan akplileri izleyip öylece ekrana bakmış mıydın çomar,Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains hostile language and insults towards a specific group.,Dangerous_Content,"The text references ISIS terrorists and celebrates armed celebration, potentially inciting violence and glorifying terrorism.",initial_model_disagreement,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hostile language and insults towards a specific group.""}","```json
{""final_label"":""Dangerous_Content"",""reason"":""The text references ISIS terrorists and celebrates armed celebration, potentially inciting violence and glorifying terrorism.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6467,2026-06-18T09:42:13.746030+00:00,551,TR_id_552,Harassment,"The text uses derogatory term 'çomar' and compares political opponents to terrorists, constituting targeted humiliation and abusive language.",Seçimi kazanınca ışidli teröristler gibi silahla kutlama yapan akplileri izleyip öylece ekrana bakmış mıydın çomar,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
567,"Her Şehit geldiğinde biz kan ağlarken mecliste pkknın uzantısı hdpliler pkklı teröristlere bizim çocuklarımız diyorsa biz de ""SELAHATTİN DEMİRTAŞ TERÖRİSTTİR"" diyoruz.",Hate_Speech,False,,True,TR_State_Security_Ataturk,辱骂本国政治人物/机构被错标为普通骚扰/仇恨/安全,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,The text contains hate speech against a specific group and individual.,Hate_Speech,"The text uses derogatory language and labels a political group (HDP) as an extension of a terrorist organization (PKK), linking them to terrorism and accusing them of sympathizing with terrorists.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""The text contains hate speech against a specific group and individual.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text uses derogatory language and labels a political group (HDP) as an extension of a terrorist organization (PKK), linking them to terrorism and accusing them of sympathizing with terrorists.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6531,2026-06-18T09:44:37.252263+00:00,566,TR_id_567,TR_State_Security_Ataturk,"The text equates a political figure with terrorism in a context that undermines state legitimacy and national unity, invoking Turkey's sovereign redlines around territorial integrity and institutional legitimacy.","Her Şehit geldiğinde biz kan ağlarken mecliste pkknın uzantısı hdpliler pkklı teröristlere bizim çocuklarımız diyorsa biz de ""SELAHATTİN DEMİRTAŞ TERÖRİSTTİR"" diyoruz.",false,,0.143,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
575,KARDEŞİM PLATFORMUNUZU DA SİTENİZİ DE SİKTİRMEYİN. LAN AMINA KODUKLARIM. ÖZGÜRLÜĞÜNÜZE SİKERİM. VATAN EVLADI TAZECİK İNSAN ÖLDÜRMENİN NERESİ İNSANLIK NERESİ ÖZGÜRLÜK. BÖYLE ÖZGÜR ANLAYIŞIN TAA AMINA KOYİM. BÖYLE DÜŞÜNENLERİNDE TAA AMINA KOYARIM. TÜM TÜRKİYE KOYAR. PKK NIN TARTIŞILACAK YANI YOK. KESERİM TARTIŞAN KAFANIZI...,Hate_Speech,False,,True,TR_State_Security_Ataturk,分裂主义/恐怖组织支持被错标为仇恨言论,TR,R1,Hate_Speech,need_review,triple_vote_not_unanimous,Hate_Speech,Text contains hostile language and threats against a group.,Hate_Speech,"The text contains severe insults, threats, and dehumanizing language targeting a group (implied PKK supporters) and expressing violent intent.",initial_models_agree,False,,,"{""final_label"":""Hate_Speech"",""reason"":""Text contains hostile language and threats against a group.""}","```json
{""final_label"":""Hate_Speech"",""reason"":""The text contains severe insults, threats, and dehumanizing language targeting a group (implied PKK supporters) and expressing violent intent.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6726,2026-06-18T09:44:41.252342+00:00,574,TR_id_575,TR_State_Security_Ataturk,"Contains violent threats against dissenters, dehumanizing language toward PKK supporters, and invokes national unity with extreme hostility, targeting Turkey's sovereign discourse and republican legitimacy.",KARDEŞİM PLATFORMUNUZU DA SİTENİZİ DE SİKTİRMEYİN. LAN AMINA KODUKLARIM. ÖZGÜRLÜĞÜNÜZE SİKERİM. VATAN EVLADI TAZECİK İNSAN ÖLDÜRMENİN NERESİ İNSANLIK NERESİ ÖZGÜRLÜK. BÖYLE ÖZGÜR ANLAYIŞIN TAA AMINA KOYİM. BÖYLE DÜŞÜNENLERİNDE TAA AMINA KOYARIM. TÜM TÜRKİYE KOYAR. PKK NIN TARTIŞILACAK YANI YOK. KESERİM TARTIŞAN KAFANIZI...,false,high_caps_ratio,0.524,0.0,review,true,,ok,readable,keep:readable_spam_ok,0,,true
584,[Müzik akışı] hizmetlerinde otomatik hesapları bot gibi görünmeden aktif tutma?,Cybersecurity_Malware,False,,True,Dangerous_Content,网络诈骗/钓鱼短信被错标为 Cybersecurity_Malware,TR,R2,Cybersecurity_Malware,need_review,triple_vote_not_unanimous,safe,The text discusses music streaming services and automated account management without any harmful or sensitive content.,need_review,"The text is ambiguous and lacks clear context, making it difficult to categorize definitively within the provided taxonomy.",need_review_from_initial_model,False,,,"{""final_label"":""safe"",""reason"":""The text discusses music streaming services and automated account management without any harmful or sensitive content.""}","```json
{""final_label"":""need_review"",""reason"":""The text is ambiguous and lacks clear context, making it difficult to categorize definitively within the provided taxonomy.""}
```",,,,,meta/llama-3.3-70b-instruct,google/gemma-3n-e4b-it,,6441,2026-06-18T09:45:10.088235+00:00,583,TR_id_584,safe,"The text asks about maintaining automated accounts in music streaming services without appearing like bots, which is a technical inquiry with no unsafe content.",[Müzik akışı] hizmetlerinde otomatik hesapları bot gibi görünmeden aktif tutma?,false,,0.0,0.0,clean,true,,ok,clean,keep:readable_spam_ok,0,,true
